User Name,Sex,Comments,Likes,Replies
排位不会跪,保密,没触发到h剧情，但又不想再玩一遍了所以我放弃了[doge],0,回复 @从零开始的雾雨魔理沙 :但你要通关后才能点击快进或跳过
排位不会跪,保密,没触发到h剧情，但又不想再玩一遍了所以我放弃了[doge],0,那估计可能是单身线了[doge]
美味的竹鼠,男,快出吧，孩子受不了啦[笑哭],1,
zuraまる,男,《预定将于今夏完成制作》,1,
茉优しきべまゆ,保密,那么什么时候发售呢[思考],1,
神奈よるよ,保密,Ciallo～(∠・ω< )⌒☆,0,
Tazee,保密,快点端上来吧我已经等不及了,1,
Clearsloved,男,啊官中啥时候好啊。。等了好久了[大哭],0,
遥望天际丶,男,能动画化就好了，,1,
缔依aikesi,保密,我永远喜欢绫地宁宁！,1,
洛圣都财布银行,保密,快端上来罢，我已经等不及了,1,
苍雷的剑姬,男,什么时候出咖啡馆,0,
Burning-sky,保密,Ciallo～(∠・ω< )⌒★,0,
叔本华,男,宁宁线能动画化就好了,1,
料峭lueque,保密,我人生第一个gal,0,
殇丶晓,男,我们开空调吧.jpg,0,
仅你の守护者,保密,想要分级的完整版[笑哭],0,
美咕噜世界第一kawaiiiii,男,美咕噜，嘿嘿(º﹃º ),0,
尧离u,保密,我只能说，和奏天下第一[doge],0,
MinatoQAQ_,保密,他奶奶的，怎么还没发售,1,
叶祠斑鸠,男,今年还来得及出吗[doge],0,
账号已注销,保密,每一份动力都来自于正版人的支持，谢谢你，正版人,0,
洛克人xzero,男,我突然庆幸自己还好没补票[doge],1,
量子猛男普朗克,保密,冬至了，今夏还能不能玩到呢,1,
洛家骑士,保密,柚子厨不请自来,1,
Bernardend,女,Steam上的啥时候上线官中啊[藏狐],1,
如风寻影,保密,第一个就是怪猎线,1,
派蒙今天吃然然,保密,怎么还没官中，好想玩了,1,
缘诺子,保密,兄啊，我的中文版呢,1,
干锅dog肉,男,柚子厨过年了,1,
桜式部,保密,啥时候出中文啊！！！都快冬天了,1,
春田由夏,男,好家伙底下就是樱巫女的高能放送艹[笑哭],1,
我的名字不可能嫩么长,男,好好好，0721，你是懂挑时间的[脱单doge],2,
谷風天音,女,[小A和小B_应援]官中来啦,1,
20220622_,保密,好康,1,
南都沣歌,保密,[妙啊]华哥天下第一！[给心心],1,
小勾晴说她喜欢你哦,保密,好耶🤤🤤🤤,1,
你家星奏跟别人跑了,男,好耶，补票,1,
洛克托旁茨,男,Ciallo～(∠・ω< )⌒☆,0,
辣君君君君,男,啊我草，沃日，我TM，牛批我草,1,
所有萝莉都是爷的,男,[滑稽][吃瓜][吃瓜],1,
账号已注销,保密,Ciallo～(∠・ω )⌒☆,0,
繁花丶无影,男,柚子社什么时候出新作啊[doge],0,
d-Ars-Noah,保密,Ciallo～(∠・ω< )⌒☆,0,
风与拧发条鸟,男,绫地宁宁天下第一可爱,0,
东夜乐府,保密,发现官方！[滑稽],0,
三日月の舞,保密,好好好好好[给心心][给心心][给心心],0,
娜兮妲,男,可以滴～不愧是爷233[歪嘴][笑哭][捂脸][无语][傲娇][保佑][妙啊]！,0,
永远的二人,保密,我永远喜欢绫地宁宁,0,
开阳木飞,男,希望出个OVA[doge],0,
鷹倉杏鈴,男,好耶！,0,
千落細雨,保密,好耶✌,0,
小卓卷不动啦,保密,Ciallo～(∠・ω< )⌒☆,0,
゚琼华重梦,保密,Ciallo～(∠・ω< )⌒☆,0,
栞栞小姚,保密,好耶！,0,
魔法烧酒希尔薇,保密,经典桐谷华,0,
清歌一生推,保密,我调色板天下第一,0,
起个名真难哇,男,上周才买的steam上的无中文的，会不会有更新啊[辣眼睛],0,
楽园最高,保密,我永远喜欢0d00！！！[给心心],0,
莲凪,保密,这番挺好玩的[藏狐],0,
sl4cker,保密,我永远喜欢宁宁[给心心][给心心],0,
常陆茉子゛,男,茉子茉子茉✿ヽ(°▽°)ノ✿,0,丛雨丛雨丛？
我永远单推谢拉露妮丝,保密,steam上要重新买一份是吗，库里已经有Sabbat of the witch了,0,
追忆梦魂,保密,一年了，你的汉化呢[热],1,
卡尔-威廉-费迪南,男,啥时候开个海道线【BL实锤】[doge]，佳苗线也不是不可以[doge][doge][doge][doge],0,
账号已注销,保密,你猜猜看为什么今天我要来D你[穆小泠_耳翅飞镖],1,
kukuri-1,男,好希望能出动画啊，爱死了,1,
嘉然今晚吃牜new,男,买的steam的，还没完，到时候steam上会更新中文版吗？还是要重新买,0,
KumomiZ,男,太好了，建议加大力度，steam凑齐柚子全家桶指日可待[热词系列_妙啊],0,
臭打游戏的不想吵架,男,真的是经典啊,0,
杂鱼素世世,保密,我官中呢？,1,
卫宫辉夜,男,我—一个柚子厨，明明没什么好说的，可就是想要水一波评论[tv_doge]，绫地宁宁天下第一,0,
まこ様,女,今天不发布？今天不发布？,1,
御坂18564号,男,玩柚子社玩的,1,
屰月圭寸,女,我官中呢我官中呢，这搞得我没法补票啊,1,
摸魚力,男,神中神,1,
遇到kuma不要上树,男,eden都官中了,1,
cloud赵,男,年了，一看,1,
断阁,保密,兄弟们，出了请敲我一下[doge],0,一进b站，就看到首页出了
雾雨靈梦,保密,好啊，好啊（一个一直说要推魔女的夜宴结果鸽了一年的人）[藏狐],0,
小默没干劲メ,保密,什么时候发千恋万花的op,0,"？
BV11741137KU"
小默没干劲メ,保密,什么时候发千恋万花的op,0,回复 @4O74Y74L74J7 :没看到 感谢
北极无泪,保密,好耶[夏诺雅_震撼][夏诺雅_震撼][夏诺雅_震撼],0,
Rnyaaaaaaa,男,甚至没给海道一个正脸,0,鼓手，别在意[妙啊]
無糖夢白,保密,想问我刚出就补票的怎么办？直接更新还是再额外收费？,0,
kukuri-1,男,快0721了，别忘了啊,1,
来日方长读电话,男,不知道为啥总想吐槽宁宁的手枪枪管实心（）,0,魔法懂吗[doge]
来日方长读电话,男,不知道为啥总想吐槽宁宁的手枪枪管实心（）,0,回复 @酷酷の霜叶小姐姐 :当时思考了半天子弹到底从哪里出来的[笑哭]毕竟一周目结尾也提了特殊子弹什么的
来日方长读电话,男,不知道为啥总想吐槽宁宁的手枪枪管实心（）,0,就是为了给人“这东西不是用来伤人的”的感觉才这么设计的
枫叶SaMa_,男,不请自来,0,
ChinoAlyce,女,汉化呢汉化呢,1,
Parast无心,男,啊这，今夏？,0,
M1A2X,男,"好耶
[异常生物见闻录_开心]",0,
阿拉哈德里,男,一年了都,1,
云汉之鱼,男,柚子厨不请自来,0,
屰月圭寸,女,23年了，打算补票但是你一直不出啊,1,
永遠喜歡朝武芳乃,保密,我先放一个遥控器在这[doge],1,
御桜りん,保密,重新定义今夏,1,
网友波顺奇,保密,麻了，两年前就买了英文版🤔看来还得再补票一次,0,
幻想乡的星辰,男,然而现在还没有……,1,
风丝为引,男,小心柚子厨。，，，，，，，，，，啊我自己就是啊那没事了[藏狐],0,
际涯哦,男,好家伙上次玩的时候只推了学姐线,0,
芳乃今天也很乖,男,快点端上来罢,1,
MegurineMiku,男,官中太好了！[大哭]我steam用的中文补丁不能解锁成就[大哭][大哭],0,
ddlc部长莫妮卡,女,保科君这堪比绫小路清隆的颜值放眼柚子社也就佑斗能比他帅吧。。。居然设定相貌平平,0,
天崎癸癸,男,[雪未来_太棒了][绯赤艾莉欧_好耶][初音未来_nice],0,
久島Kamome,保密,当年一听到学姐声音就开始害怕会不会有掉头剧情[doge],0,
月色の星尘,保密,Ciallo～(∠・ω< )⌒☆,0,
水無月桂,男,面硬加咸蔬菜加倍蒜末和油多多！！绫地宁宁天下第一！！！,0,
月落染竹弦,男,宁宁我的宁宁，我直接开始磨桌角,0,
shurima_soul,男,快出，我要补票[蛆音娘_卖萌],0,
洛修利亚,保密,芜湖!happy morning!,0,
FEVER阳光,男,我，我从来没有公开表明过我是柚子厨啊，为什么我会被推送到，难道我的电脑泄露了我的秘密？,0,
来喝免费的果汁吧,保密,学姐suki美咕噜suki(๑Ő௰Ő๑),0,
Ichinose_Soyo,保密,Ciallo～(∠・ω< )⌒☆,0,
神户小鸟____,男,入坑时第一次推哭了的作品,0,
荣耀理塘人,保密,[给心心][给心心][给心心],0,
神木りツ,保密,柚子厨不请自来，最近正好开始玩魔宴[doge],0,
鸽子精酷迪,保密,依稀记得这不是黄油吗,0,确实
折断的幼刀,保密,最近手头有点紧看来要攒钱了[doge],0,
期末TNT,保密,这游戏我已经在steam上购买了，打补丁通关了。,0,
SirrrrrrrrrrrrrP,保密,好耶！[总之就是非常可爱_可爱],0,
-茶荼na-,男,宁宁天下第一！[鹿乃_打call],0,
筋力e的安娜,保密,就我一个更喜欢和奏的吗[脱单doge][笑哭],0,
阿福ArFuu,男,[热词系列_好耶],0,
乐凑laughing,保密,我永远喜欢桌角魔女！,0,
marisa038,男,好耶[脱单doge],0,
园深是我爹你不许骂他,女,美咕噜天下第一！,0,
鹤七乔,男,wc，出官中了？？记得以前只有英文版,0,
Li离子-,男,当初看op我还以为美咕噜是三无人设[doge],0,
美咕噜世界第一kawaiiiii,男,Ciallo～(∠・ω< )⌒☆,0,
小卓卷不动啦,保密,因幡爱瑠(*^ω^*),0,
摸之抛瓦,男,宁宁天下第一！,0,
君生昧涼,保密,Ciallo～(∠・ω< )⌒☆,0,
方桌骑士-桌角宁,保密,来晚了[委屈],0,
泠葉喵,保密,好耶,0,
kuon久遠,男,来人呐，我的空调遥控器呢,0,
请叫咱お兄ちゃんFxxk,男,steam补个中文吧[笑哭],0,
鹰仓杏缡,男,Ciallo～(∠・ω< )★,0,
超绝可爱弥,女,这刻进DNA的OP,0,
天启Death,保密,美咕噜天下第一！,0,
KoYoVa11ey,女,刚说要买就要出中文版了，好耶,0,
一个平凡的男子汉,保密,[doge]那么新作什么时候来啊，都2021年了,0,
HIKARI-FIELD,保密,"《魔女的夜宴》国际中文版官网现已开放：https://hikarifield.co.jp/sothewitch 

本作是日本超人气美少女游戏品牌YUZUSOFT（柚子社）的经典名作。女主角绫地宁宁由桐谷华配音，是该社历代作品中最具代表性的女主角之一。  

本作主创阵容基本与柚子社另一名作《千恋＊万花》一致，由梦璃凛和小舞一担当原画与人物设计；菰绵遥华担当SD原画；剧本由天宫Ritsu、保住圭与籐太共同负责，音乐由Famishin制作。由人气歌姬米仓千寻献唱的OP主题曲《恋爱吧少女！》拥有让人一听难忘的魅力。

《魔女的夜宴》曾在美少女游戏大赏荣获综合第2、图像第1、剧本第5、系统第8、音乐第10、影片第1名、角色绫地宁宁第1、因幡巡第4与椎叶䌷第13名等诸多奖项。也曾在萌系游戏大赏获得年度第8以及年度角色设计金奖。  

《魔女的夜宴》国际中文版现正锐意制作中，预定将于今夏完成制作。",5032,因幡什么？
HIKARI-FIELD,保密,"《魔女的夜宴》国际中文版官网现已开放：https://hikarifield.co.jp/sothewitch 

本作是日本超人气美少女游戏品牌YUZUSOFT（柚子社）的经典名作。女主角绫地宁宁由桐谷华配音，是该社历代作品中最具代表性的女主角之一。  

本作主创阵容基本与柚子社另一名作《千恋＊万花》一致，由梦璃凛和小舞一担当原画与人物设计；菰绵遥华担当SD原画；剧本由天宫Ritsu、保住圭与籐太共同负责，音乐由Famishin制作。由人气歌姬米仓千寻献唱的OP主题曲《恋爱吧少女！》拥有让人一听难忘的魅力。

《魔女的夜宴》曾在美少女游戏大赏荣获综合第2、图像第1、剧本第5、系统第8、音乐第10、影片第1名、角色绫地宁宁第1、因幡巡第4与椎叶䌷第13名等诸多奖项。也曾在萌系游戏大赏获得年度第8以及年度角色设计金奖。  

《魔女的夜宴》国际中文版现正锐意制作中，预定将于今夏完成制作。",5032,回复 @齐贝林家传铁球 :因幡美咕噜[doge]
HIKARI-FIELD,保密,"《魔女的夜宴》国际中文版官网现已开放：https://hikarifield.co.jp/sothewitch 

本作是日本超人气美少女游戏品牌YUZUSOFT（柚子社）的经典名作。女主角绫地宁宁由桐谷华配音，是该社历代作品中最具代表性的女主角之一。  

本作主创阵容基本与柚子社另一名作《千恋＊万花》一致，由梦璃凛和小舞一担当原画与人物设计；菰绵遥华担当SD原画；剧本由天宫Ritsu、保住圭与籐太共同负责，音乐由Famishin制作。由人气歌姬米仓千寻献唱的OP主题曲《恋爱吧少女！》拥有让人一听难忘的魅力。

《魔女的夜宴》曾在美少女游戏大赏荣获综合第2、图像第1、剧本第5、系统第8、音乐第10、影片第1名、角色绫地宁宁第1、因幡巡第4与椎叶䌷第13名等诸多奖项。也曾在萌系游戏大赏获得年度第8以及年度角色设计金奖。  

《魔女的夜宴》国际中文版现正锐意制作中，预定将于今夏完成制作。",5032,回复 @齐贝林家传铁球 :因幡芳乃[doge]
妄烬天墟,保密,为什么不在0721发出来,5405,你又在オナニー了对吧.宁宁嫌弃.jpg
妄烬天墟,保密,为什么不在0721发出来,5405,因为0721发售了天结2[doge][捂脸]
妄烬天墟,保密,为什么不在0721发出来,5405,回复 @京紫88k :我有什么才十二一的必要吗（心虚）
达达大白菜,保密,我放一个桌角在这[doge],3142,我再放一个起爆器[吃瓜][doge]
达达大白菜,保密,我放一个桌角在这[doge],3142,好好好好好好好
达达大白菜,保密,我放一个桌角在这[doge],3142,回复 @用桌角的锉刀磨幼刀 :名字草生
向日葵下的诺艾尔,保密,宁宁这个pv都比东京奥运会开幕式有二次元味,5887,老子看了东京奥运会开墓过于阴间了，这是直通冥界的车。
向日葵下的诺艾尔,保密,宁宁这个pv都比东京奥运会开幕式有二次元味,5887,东京奥运会为什么要有二次元味啊，是它说要办二次元奥运会吗
向日葵下的诺艾尔,保密,宁宁这个pv都比东京奥运会开幕式有二次元味,5887,回复 @问題兒童吉爾伽美什 :东京奥运会开幕式不是克苏鲁召唤仪式吗？刚开完台风就开始生成了
上位種族の成年男性,男,晓哥，将臣，保科，昂晴一起打麻将[脱单doge],2212,将臣让幼刀看牌出千是吧[doge]
上位種族の成年男性,男,晓哥，将臣，保科，昂晴一起打麻将[脱单doge],2212,回复 @明z月t星y空 :昂晴直接给你来时间回溯，保科开启读心[doge]，就晓哥莫得排面[七濑胡桃_缜密分析]
上位種族の成年男性,男,晓哥，将臣，保科，昂晴一起打麻将[脱单doge],2212,回复 @明z月t星y空 :早饭笑喷了，赔我[doge]
ss_fw,保密,"14分钟200评论一刷一个评
柚子厨都围在桌角的是吧",3032,在玩起爆器[脱单doge]
ss_fw,保密,"14分钟200评论一刷一个评
柚子厨都围在桌角的是吧",3032,回复 @硫氰化钾嘻嘻嘻 :明明是空调遥控器[doge]
ss_fw,保密,"14分钟200评论一刷一个评
柚子厨都围在桌角的是吧",3032,柚子厨不请自来
繁云落,男,Ciallo～(∠・ω< )⌒☆,2370,Ciallo～(∠・ω< )⌒☆
繁云落,男,Ciallo～(∠・ω< )⌒☆,2370,Ciallo～(∠・ω< )⌒☆
繁云落,男,Ciallo～(∠・ω< )⌒☆,2370,Ciallo～(∠・ω )⌒☆
一氧化二氢_____,保密,这是我玩的第一个galgame，然后我就愉快的顺着剧情打出了单身线[呆],1527,不可能啊，这部没有单身线吧
一氧化二氢_____,保密,这是我玩的第一个galgame，然后我就愉快的顺着剧情打出了单身线[呆],1527,回复 @___Royal丶梦萦 :那应该是叫共通线吧，当时我选了不夸学姐和满脑子都是乐队，然后表演完剧情就没了
一氧化二氢_____,保密,这是我玩的第一个galgame，然后我就愉快的顺着剧情打出了单身线[呆],1527,孤独终老的人还是出现了
成天三连导致没币,男,能汇聚到这里的各位想必坐高铁都是先上车后补票的吧[doge],1893,[吃瓜]我是例外，不玩gal，但是我混贴吧，比较出名的gal我基本上都通关了
成天三连导致没币,男,能汇聚到这里的各位想必坐高铁都是先上车后补票的吧[doge],1893,回复 @猫听完也死了 :不玩gal还通关，您这蹭的程度有点高啊[doge]
萩野小唄,女,有一说一，柚子社几个op就只有魔女夜宴最不像galgame的op，连一个介绍角色的镜头都没有，其他的都如同流水线做的（galgameop内味就是这样），就魔宴的动画最多甚至遥华画的都出现的很少，你给一些没玩过galgame或者是看的动漫比较少的他估计都认不出这是游戏的op，在这之后柚子社基本就是流水线式做游戏了，只不过之前也差不多,1327,只能说魔女的夜宴算是柚子是最经典的作品了，至少剧情上的糟点很少（宁宁线二周目牛头人这种理论根本不存在，因为宁宁原本的身体还在老世界，新世界的是一个新的躯体，保科和宁宁再度见面了，两个在身体的方面都是全新的人，只不过都有以前的记忆，哪来的牛头人？）
萩野小唄,女,有一说一，柚子社几个op就只有魔女夜宴最不像galgame的op，连一个介绍角色的镜头都没有，其他的都如同流水线做的（galgameop内味就是这样），就魔宴的动画最多甚至遥华画的都出现的很少，你给一些没玩过galgame或者是看的动漫比较少的他估计都认不出这是游戏的op，在这之后柚子社基本就是流水线式做游戏了，只不过之前也差不多,1327,dracu-riot好像也是这种风格
萩野小唄,女,有一说一，柚子社几个op就只有魔女夜宴最不像galgame的op，连一个介绍角色的镜头都没有，其他的都如同流水线做的（galgameop内味就是这样），就魔宴的动画最多甚至遥华画的都出现的很少，你给一些没玩过galgame或者是看的动漫比较少的他估计都认不出这是游戏的op，在这之后柚子社基本就是流水线式做游戏了，只不过之前也差不多,1327,回复 @逮捕されたの753 :dr还有长CG呢，用心程度也可以说得上是一绝了
碧蓝航线维护人员,男,冷知识：日本使用最多的密码No.9是0721,759,考古，最多的是114514吗[滑稽]
碧蓝航线维护人员,男,冷知识：日本使用最多的密码No.9是0721,759,回复 @厌恶蛤蟆广 :事（即答）
碧蓝航线维护人员,男,冷知识：日本使用最多的密码No.9是0721,759,回复 @厌恶蛤蟆广 :戳了，用最多的是1919810罢，密码多一点才不会被撅对。（意味深）
君子伪,男,真的好喜欢魔女的夜宴，原本对gal一直有误解，认为是个gal都是搞hs的，但是这个游戏真的刷新了我的认知，非常喜欢这个gal,744,明明剧情挺感人的[委屈]，做成动画能挺不错的[tv_大哭]
君子伪,男,真的好喜欢魔女的夜宴，原本对gal一直有误解，认为是个gal都是搞hs的，但是这个游戏真的刷新了我的认知，非常喜欢这个gal,744,回复 @一般通过的僵尸娘 :gal做动画情节压缩是个问题，处理的最好的应该是clannad了
君子伪,男,真的好喜欢魔女的夜宴，原本对gal一直有误解，认为是个gal都是搞hs的，但是这个游戏真的刷新了我的认知，非常喜欢这个gal,744,我原本只玩拔作，想着既然是r18的玩这种普通gal有什么意思，直到这两天通完游戏，真想给以前玩拔作的自己两巴掌
我是_轰鸣的寂静,保密,"哦新的官中（滑过去）
等等卧槽？（拉回来）",1084,[妙啊]kono 宁宁哒！
一姫Kazuki,男,我最近是在玩魔女的夜宴，可是我从来没在b站上搜过，为什么会推到这个视频[捂眼],549,因为推送量大，而大多数推送你是不感兴趣的，所以可能没在意，直到推送到了你最近关注的，一下捕捉到了你的兴趣点，可能会觉得很神奇。其实只是因为推送量大，而绝大多数你只是略过不在意而已。
一姫Kazuki,男,我最近是在玩魔女的夜宴，可是我从来没在b站上搜过，为什么会推到这个视频[捂眼],549,还有一点，给这个视频点赞的有8000+，评论1600+，最近正好在玩的可能只有几个，但是他们觉得很神奇，然后就一定会留下评论。打个不恰当的比方或者玩笑，为什么卖降落伞的商家评论都是好评，因为想打差评的可能已经没办法打出差评了
一姫Kazuki,男,我最近是在玩魔女的夜宴，可是我从来没在b站上搜过，为什么会推到这个视频[捂眼],549,大数据[doge]
天诺战士,男,[热词系列_知识增加][热词系列_可以],821,天诺厨不请自来
天诺战士,男,[热词系列_知识增加][热词系列_可以],821,盲猜有人说天诺厨不请自来[蛆音娘_滑稽]
天诺战士,男,[热词系列_知识增加][热词系列_可以],821,回复 @绿托牌羊绒帽 :你搁这搁这呢
小白的翅膀,男,本来以前对galgame毫无兴趣的。。。结果今天第一次通关了宁宁线后发觉自己从未这么对美少女游戏入迷，第一次只玩完宁宁线的上半部分以为宁宁真的就这么和主角要被魔女的契约拆散了，两人最后拥抱在一起，主角只能眼睁睁看着宁宁消失在白光中我真的要哭出来了，不过最后还是happy ending真是太好了[大哭]。我的天呐，我真的变成阿宅了。,771,天哪我也是，以前从来没有接触过，这两天玩了一下马上就迷上宁宁了，每天满脑子都想着，消失的那一段特别难受，难受的吃不下饭，还好还有个restart[大哭]
小白的翅膀,男,本来以前对galgame毫无兴趣的。。。结果今天第一次通关了宁宁线后发觉自己从未这么对美少女游戏入迷，第一次只玩完宁宁线的上半部分以为宁宁真的就这么和主角要被魔女的契约拆散了，两人最后拥抱在一起，主角只能眼睁睁看着宁宁消失在白光中我真的要哭出来了，不过最后还是happy ending真是太好了[大哭]。我的天呐，我真的变成阿宅了。,771,我共情比较严重，那块消失的情节我真的一直在哭，哭了一个小时T﹏T从知道宁宁要消失一直哭到男主想起记忆才缓下来
小白的翅膀,男,本来以前对galgame毫无兴趣的。。。结果今天第一次通关了宁宁线后发觉自己从未这么对美少女游戏入迷，第一次只玩完宁宁线的上半部分以为宁宁真的就这么和主角要被魔女的契约拆散了，两人最后拥抱在一起，主角只能眼睁睁看着宁宁消失在白光中我真的要哭出来了，不过最后还是happy ending真是太好了[大哭]。我的天呐，我真的变成阿宅了。,771,回复 @_花曇り_ :我当时也是差点要哭出来了，不过一想到是柚子社就应该不会有刀安慰自己，打下去果然
かがみinMirror,保密,メンカタカラメヤサイダブルニンニクアブラマシマシ！,539,面硬加咸蔬菜加倍蒜末油多多
かがみinMirror,保密,メンカタカラメヤサイダブルニンニクアブラマシマシ！,539,这是什么片假名噩梦
かがみinMirror,保密,メンカタカラメヤサイダブルニンニクアブラマシマシ！,539,回复 @上帝压狗のKinkora :哈哈哈，我真的要翻着五十音图对照平假才能念，片假真的太难记了[藏狐]
壞厼孒,男,在steam买过英文版的过来集合了[大哭][捂脸],571,这次steam版会更新中文吗，还是只有HF官网有官中？[来古-疑问][蛆音娘_疑问]
壞厼孒,男,在steam买过英文版的过来集合了[大哭][捂脸],571,回复 @超高校级の苍蓝星 :应该会，最早千恋万花在steam也没有官方简体中文的，等了好久，因为打补丁会没有成就，现在终于等到魔女的夜宴出官方简体中文了
壞厼孒,男,在steam买过英文版的过来集合了[大哭][捂脸],571,回复 @超高校级の苍蓝星 :HF和NN合作很多次了，而且HF官方商城介绍写的发行商是HIKARI FIELD / NekoNyan，00:12处OP版权标识也同时写了NN和HF
长门有希だ,保密,好家伙，就我一个人厨和奏？[doge],362,我tm第一次玩推了4次和奏线一直单身，后来朋友告诉我要先娶别的女人[笑哭]
长门有希だ,保密,好家伙，就我一个人厨和奏？[doge],362,回复 @是灵叡 :老哥你这……也是够专情了[笑哭]
长门有希だ,保密,好家伙，就我一个人厨和奏？[doge],362,真女主，填满心灵的最速传说[滑稽]
茉优しきべまゆ,保密,好耶 买了steam英文版不知能不能改语言啊[doge],0,
带带大蜜柑,男,ohhhh我早就买了ohhh,0,好吧我是steam版本坐等更新中文
首席_悲伤守寡中,男,柚子厨不请自来[妙啊],0,
抚抚子阿里马斯,女,[鹿乃_awsl][鹿乃_awsl],0,
匹夫之小节,保密,柚子厨不请自来！,0,
亚托莉suki,女,美咕噜我的美咕噜🤤,0,
oJacko,保密,为什么这pv一股日常的味道[笑哭],0,
APriKose7_,保密,好家伙，英文版还没玩呢，要吃灰了[tv_委屈],0,
咖啡馆踩你的枣子,男,这恐怕就是这个夏天最大的sweet treasure了,0,
背景小马,男,wc，我刷出了什么？,0,
咸鱼老矣_尚能翻否,男,总之我先在这里放一个宁宁起爆器,0,
微风旅者Breezer,男,这真的是我们这种年龄能看的吗,0,
芳松Yoshimatsu,男,绫地宁宁天下第一[花园Serena_啊！],0,
U1裤,男,柚子厨集合？宁宁厨集合！,0,
setsuna雪菜,男,草，我这是刷到了啥😳,0,
光玉の传承,男,虽迟但到，宁宁YYDS[打call],0,
夕花b站账号已卖,保密,柚子厨不请自来[doge],0,
HXD3D0520,保密,这pv都比昨天晚上的好看,0,
光辉Shekinah,保密,好！[doge],0,
青柠OxO,男,_(≧∇≦」∠)_,0,
参商之间不见须弥,男,那么，您知道的，我是一个热爱游戏的人，同时呢，我也是对游戏体验有很高要求的人，嗯，就是，我想知道，我这个啊，游戏体验这一块啊，能不能有，那个，嗯，很好的体验呢？[doge],0,
Bernardend,女,终于出了啊，官中[大哭],1,
挚爱濑津美-姬子-诗音,男,宁宁起爆器，消灭在场宁宁厨[doge],1,
三四戳刀刀,保密,柚子社天下第一！！！,1,
ミクの歌谣,男,宁宁天下第一[脱单doge],1,
稗田阿求求,保密,宁宁拉药瓶、药瓶产费、产费上宁宁,1,
心鈴Misuzu,保密,柚子厨不请自来,1,
綾地宁宁丶,女,好耶！好耶！好耶！,1,
死耗子可汗,保密,为什么假屋和奏老喜欢把左手搭在肩膀上,1,
能吃十笼包子,男,我永远喜欢椎叶紬！！！！,1,
戴夫的割草机,男,原来有官方,1,
reZeniXh,保密,柚子社唯一一个有二周目的游戏[doge],1,
永远喜欢丛雨,保密,什么！Steam汉化了？好耶！,1,
格拉基,保密,[热词系列_好耶],1,
格拉基,保密,好耶！,1,
冰堂あずさ,保密,？那啥。垂死病前惊坐起？,1,
MaJyo_Ireina,保密,今……夏？,1,
katfess,男,ciallo~☆,1,
松松poi,保密,现在有100+的人在看，你们有什么头绪嘛[doge],1,
纯良Pirsa,男,0d00（    ）不用我多说了吧,1,
春日野希亚,男,第一次玩是宁宁厨，第二次玩美咕噜线时发现还是美咕噜适合我！太戳我XP了，各种意义上[OK],0,
bili_10694734,保密,"刷新b站。。。
哦，柚子社啊
。
。
。
woc，我看到了什么",0,
单推早稻的非叽,保密,Ciallo～(∠・ω< )⌒☆,0,
云清远,保密,好耶！[蛆音娘_卖萌],0,
李小污,保密,原来是这个游戏啊，我记得我好像冲……呸，我好像玩过[doge],0,
Sanjin-FF,保密,我只说一句：Ciallo～(∠・ω< )⌒☆,0,
饭纲权现,男,书书怎么现在才推给我啊[藏狐],0,
非不改命唯氪改运,男,美咕噜最可爱的✿ヽ(°▽°)ノ✿,0,
宋明遗老,男,在想图书馆那段怎么中国化[doge],0,
萌神小花海,保密,宁宁起爆器出战,0,
凯尔希-B003,男,我居然等到了[tv_目瞪口呆],0,
友希那和莉莎的婚房,保密,[热词系列_仙人指路],0,
超人顶飞机,保密,太热了，用这个粉色遥控器开开空调[doge],0,
朝武芳乃是我老婆,女,柚子厨不请自来[脱单doge],0,
Rogu灬辉,保密,魔宴上个月才刚全线通了呀，断断续续玩了3个月[doge],0,
刨冰为什么这么凉,保密,宁宁起爆器.jpg[藏狐],0,
古老的盆子,男,我永远喜欢宁宁！,0,
Joseph-Chris,男,"好耶！
还好我没买英文版……",0,
ddffrrFF,保密,都开学好久了,0,
C8SAIKOU,女,[打call],0,
黑泽江,保密,不要再给我推荐这些gal啦，买回来放裤里一个都没推[笑哭],0,这个强烈建议你尝试一下，总体来说很不错的。背景音乐很温馨，故事也不错，没有那种太过突兀的剧情，真的强烈建议。
大聪明0721,男,俺想问下有多少人和俺一样在隔壁玩完了洋文版了。[tv_doge][tv_doge][tv_doge],0,
HHachiman,保密,Ciallo～(∠・ω< )⌒☆,0,
瞳彩鹿454445,男,好耶！终于有处花钱了！,0,
漫游法师,男,我为什么会看到这个，我应该从来没有暴露过,0,
MlittleR,保密,都是柚子厨[小电视_害羞],0,
loopofnull,保密,很难不支持,0,
北见琉华,男,咖啡馆怎么说咖啡馆,0,
SchwarzKatze蓝冰,男,好耶！！！,0,
訓練有素的醫生,保密,懂了，下一部出催眠岛[脱单doge],0,
NPK_BD8DQE,男,来了来了,0,
PPrinciple,男,求1080P高清重制啊,0,
朽木苍澜,男,宁宁天下第一，谁敢反对华哥我就打爆自己的[doge],0,
要叮咚鸡哦,保密,我直呼好家伙，中文版？！,0,
洛羽_loyu,男,宁宁，你站在桌子旁干什么.jpg,0,
只能啾啾猫猫了,保密,这是我能在主页推荐里见到的？！[妙啊],0,
一只小槑球,女,我馋男主身子，我下贱（）,0,
青藤mwsx,保密,好耶,0,
圣诞树顶之星,男,椎叶天下第一,0,
